Unnamed: 0,segment_id,polygon_id,class_id,pixels_cluster,alphas
243,4192,0,5,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.85, 0.16]"
244,4193,0,3,[0 0 0 1 0 0 1 1 0 0 1 1 0 0],"[0.52, 0.49]"
245,4194,0,3,[1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0],"[0.61, 0.4]"
246,4195,0,3,[1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0],"[0.5, 0.51]"
247,4196,0,3,[0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0],"[0.46, 0.55]"
248,4197,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.32, 0.69]"
249,4198,0,5,[0 1 0 1 0 0 0 0 1 1 0 0 1 1 1 0],"[0.76, 0.25]"
250,4199,0,5,[1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 0 0],"[0.71, 0.3]"
251,5084,0,6,[1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0],"[0.59, 0.42]"
252,5085,0,5,[1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1],"[0.68, 0.33]"
253,5086,0,3,[1 1 0 0 0 0 0 0],"[0.47, 0.54]"
254,5124,0,6,[0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.5, 0.51]"
255,5125,0,6,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.5, 0.51]"
256,5126,0,3,[1 1 1 0 1 0 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0],"[0.59, 0.42]"
257,5127,0,3,[1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0],"[0.51, 0.5]"
258,5128,0,3,[1 1 1 1 0 0 0 0 0 0],"[0.59, 0.42]"
259,5195,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.36, 0.65]"
260,5196,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1],"[0.19, 0.82]"
261,5197,0,6,[0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"[0.43, 0.58]"
262,5198,0,6,[1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.64, 0.37]"
263,5199,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],"[0.47, 0.54]"
264,5200,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 0 0],"[0.36, 0.65]"
265,5201,0,3,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.77, 0.24]"
266,5202,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.39, 0.62]"
267,5203,0,6,[1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.55, 0.46]"
268,5204,0,5,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1],"[0.42, 0.59]"
269,5205,0,5,[0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1],"[0.75, 0.26]"
270,5206,0,5,[0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.37, 0.64]"
271,5207,0,3,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1],"[0.43, 0.58]"
272,5416,0,6,[0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.63, 0.38]"
273,5417,0,5,[0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.13, 0.88]"
274,5418,0,6,[1 1 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 1 1 0],"[0.26, 0.75]"
275,5419,0,6,[0 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0],"[0.39, 0.62]"
276,5420,0,6,[1 1 1 0 0 1 1 0 0 0 1 1],"[0.48, 0.53]"
277,5421,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0],"[0.46, 0.55]"
278,5422,0,6,[1 1 1 0 1 1 1 0 1 1 0 1],"[0.28, 0.73]"
279,5423,0,6,[0 1 1 0 1 1 0 0 0 0 0 0 0],"[0.34, 0.67]"
280,5424,0,6,[1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0],"[0.54, 0.47]"
281,5425,0,5,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.71, 0.3]"
282,5426,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],"[0.41, 0.6]"
283,5427,0,5,[0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 0],"[0.73, 0.28]"
284,5428,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.58, 0.43]"
285,5429,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.56, 0.45]"
286,5430,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0],"[0.61, 0.4]"
287,5431,0,6,[1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.68, 0.33]"
288,5432,0,6,[1 1 1 1 1 1 0 1 1 0],"[0.32, 0.69]"
289,5433,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.5, 0.51]"
290,5434,0,6,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1],"[0.51, 0.5]"
291,5435,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.41, 0.6]"
292,5436,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0],"[0.58, 0.43]"
293,5437,0,6,[0 0 0 0 0 0 0 1 0 0 1 0],"[0.54, 0.47]"
294,5438,0,6,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],"[0.54, 0.47]"
295,5439,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.42, 0.59]"
296,5440,0,6,[0 0 0 0 1 1 0 0 1 1 0 0 1 1 0],"[0.47, 0.54]"
297,5441,0,5,[1 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 1],"[0.5, 0.51]"
298,5442,0,4,[0 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 0],"[0.43, 0.58]"
299,5443,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],"[0.7, 0.31]"
300,5444,0,5,[0 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1],"[0.56, 0.45]"
301,5445,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.42, 0.59]"
302,5446,0,5,[0 0 0 0 0 0 0 0 1 1 1 1],"[0.29, 0.72]"
303,5447,0,5,[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1],"[0.46, 0.55]"
304,5448,0,5,[1 1 1 1 1 1 0 0 0 0],"[0.67, 0.34]"
305,5449,0,5,[1 1 1 1 0 0 0 0 0 0 1 1 1 1],"[0.28, 0.73]"
306,5450,0,5,[1 1 1 1 1 1 1 0 1 1 0],"[0.52, 0.49]"
307,5451,0,3,[1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 1],"[0.5, 0.51]"
308,5452,0,3,[1 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 1],"[0.52, 0.49]"
309,5453,0,3,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0],"[0.49, 0.52]"
310,5454,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.6, 0.41]"
311,5455,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.77, 0.24]"
312,5456,0,4,[0 1 1 1 1 0 0 1 1 1 0 1 1],"[0.54, 0.47]"
313,6372,0,6,[1 0 0 1 1 0 0 0 1 0 0 1 1 1],"[0.35, 0.66]"
314,6373,0,6,[0 1 1 0 0 1 0 0 0 0 0 0 0],"[0.52, 0.49]"
315,6374,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0],"[0.56, 0.45]"
316,6375,0,5,[1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0],"[0.47, 0.54]"
317,6413,0,4,[1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1],"[0.49, 0.52]"
318,6414,0,6,[0 0 0 1 1 1 1 0 0 0 0],"[0.57, 0.44]"
319,6415,0,5,[0 0 0 0 1 1 1 1],"[0.47, 0.54]"
320,6416,0,6,[0 0 0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.61, 0.4]"
321,6417,0,5,[1 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1],"[0.5, 0.51]"
322,6474,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1],"[0.58, 0.43]"
323,6475,0,5,[1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1],"[0.74, 0.27]"
324,6476,0,6,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.41, 0.6]"
325,6477,0,6,[0 1 0 0 1 1 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1],"[0.48, 0.53]"
326,6478,0,5,[0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.43, 0.58]"
327,6479,0,6,[0 0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.47, 0.54]"
328,6480,0,6,[0 0 0 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1],"[0.45, 0.56]"
329,6481,0,6,[0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.43, 0.58]"
330,6482,0,3,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],"[0.71, 0.3]"
331,6483,0,5,[0 0 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0],"[0.46, 0.55]"
332,6680,0,6,[0 1 1 1 1 0 1 1 1 1 1 0 0 0 0 1 0 0 0 0],"[0.5, 0.51]"
333,6681,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],"[0.56, 0.45]"
334,6682,0,5,[1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1],"[0.37, 0.64]"
335,6683,0,5,[0 0 1 0 0 1 0 0 1 0 0 1 0],"[0.7, 0.31]"
336,6684,0,6,[0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.46, 0.55]"
337,6685,0,6,[0 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1],"[0.58, 0.43]"
338,6686,0,6,[0 0 0 0 0 0 0 1 1 0 1 1],"[0.68, 0.33]"
339,6687,0,6,[0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.56, 0.45]"
340,6688,0,6,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],"[0.35, 0.66]"
341,6689,0,4,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.47, 0.54]"
342,6690,0,6,[1 1 1 0 1 1 0 1 0 0 0 0],"[0.35, 0.66]"
343,6691,0,5,[1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
344,6692,0,5,[1 1 1 1 1 0 1 1 0 0 0 0 0],"[0.56, 0.45]"
345,6693,0,3,[0 1 1 1 1 0 1 1 1 1 1 1 1 1 1],"[0.15, 0.86]"
346,6694,0,6,[1 1 0 0 1 1 0 0 1 1 1 0 0 1 1 1 1 0 0],"[0.35, 0.66]"
347,6695,0,6,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1],"[0.58, 0.43]"
348,6696,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.28, 0.73]"
349,6697,0,5,[1 1 0 0 1 1 0 0 0 0 0 0],"[0.49, 0.52]"
350,6698,0,6,[0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 1],"[0.64, 0.37]"
351,6699,0,6,[1 1 0 0 1 1 0 0 1 0 0 1 1 1 0 0 1],"[0.48, 0.53]"
352,6700,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.42, 0.59]"
353,6701,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.54, 0.47]"
354,6702,0,6,[0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1],"[0.34, 0.67]"
355,6703,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.44, 0.57]"
356,6704,0,6,[0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.44, 0.57]"
357,6705,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.24, 0.77]"
358,6706,0,3,[1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0],"[0.28, 0.73]"
359,6707,0,3,[1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.47, 0.54]"
360,6708,0,5,[1 1 1 1 0 0 1 1 0 0 1 1 0 0],"[0.51, 0.5]"
361,6709,0,3,[0 0 0 0 1 1 1 1 1 1 1 1],"[0.71, 0.3]"
362,6710,0,3,[1 1 0 0 0 0 1 1 0 1 1 1 1],"[0.55, 0.46]"
363,6711,0,3,[1 1 1 1 0 0 1 1 1 0 0 1 1 1 0 0 1 0],"[0.49, 0.52]"
364,6712,0,5,[1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1],"[0.46, 0.55]"
365,6713,0,5,[0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1],"[0.32, 0.69]"
366,6714,0,5,[1 1 1 1 1 0 0 0 0 1 1 0 1 1 0],"[0.7, 0.31]"
367,6715,0,3,[1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.38, 0.63]"
368,6716,0,3,[1 1 0 0 0 1 1 0 0 0 0 0 0 0],"[0.67, 0.34]"
369,6717,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0],"[0.28, 0.73]"
370,6718,0,3,[1 1 0 0 1 1 0 0 1 1 1 0 1 1 1 1],"[0.58, 0.43]"
371,6719,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.39, 0.62]"
372,6720,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.56, 0.45]"
373,6721,0,5,[1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0],"[0.48, 0.53]"
374,7646,0,6,[0 1 1 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1],"[0.2, 0.81]"
375,7647,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0],"[0.27, 0.74]"
376,7648,0,6,[0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0],"[0.7, 0.31]"
377,7649,0,5,[0 0 1 0 0 1 1 1 0 0 0 1 1 1],"[0.57, 0.44]"
378,7650,0,3,[1 1 1 1 0 0 1 1 0 0 1 1 1 1 1],"[0.5, 0.51]"
379,7694,0,5,[0 0 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1],"[0.13, 0.88]"
380,7695,0,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1],"[0.37, 0.64]"
381,7696,0,3,[0 0 0 1 1 0 0 0 1 1 0 0 0 0],"[0.34, 0.67]"
382,7697,0,5,[1 1 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0],"[0.32, 0.69]"
383,7752,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.7, 0.31]"
384,7753,0,5,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.72, 0.29]"
385,7754,0,5,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1],"[0.35, 0.66]"
386,7755,0,6,[0 0 0 0 0 1 1 1 1 1],"[0.36, 0.65]"
387,7756,0,6,[1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0],"[0.47, 0.54]"
388,7757,0,6,[1 0 0 1 1 1 0 0 1 1 1 0 0 1 1 1 0 0 1 1 0 0],"[0.71, 0.3]"
389,7758,0,6,[0 0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.62, 0.39]"
390,7759,0,5,[0 1 1 1 1 0 0 0 1 1],"[0.64, 0.37]"
391,7963,0,4,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.83, 0.18]"
392,7964,0,5,[1 1 1 1 1 0 1 1 0 0 0 1 1 0],"[0.74, 0.27]"
393,7965,0,5,[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],"[0.6, 0.41]"
394,7966,0,5,[1 1 1 1 1 0 0 1 1 1 0 0 0],"[0.4, 0.61]"
395,7967,0,3,[1 1 1 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0],"[0.48, 0.53]"
396,7968,0,6,[1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.29, 0.72]"
397,7969,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.6, 0.41]"
398,7970,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.78, 0.23]"
399,7971,0,5,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1],"[0.41, 0.6]"
400,7972,0,6,[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.47, 0.54]"
401,7973,0,6,[1 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.51, 0.5]"
402,7974,0,5,[0 0 0 0 0 0 1 1 0 1 1 1],"[0.28, 0.73]"
403,7975,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1],"[0.69, 0.32]"
404,7976,0,6,[1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0],"[0.47, 0.54]"
405,7977,0,6,[0 0 0 0 0 0 0 0 1 1 1 1],"[0.37, 0.64]"
406,7978,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1],"[0.33, 0.68]"
407,7979,0,6,[0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0],"[0.67, 0.34]"
408,7980,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.3, 0.71]"
409,7981,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.67, 0.34]"
410,7982,0,6,[0 0 1 1 0 0 1 1 0 0 0 0],"[0.57, 0.44]"
411,7983,0,5,[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.72, 0.29]"
412,7984,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.51, 0.5]"
413,7985,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.59, 0.42]"
414,7986,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.47, 0.54]"
415,7987,0,6,[0 0 1 1 0 0 1 1 1 1 1 1],"[0.47, 0.54]"
416,7988,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.52, 0.49]"
417,7989,0,6,[0 0 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 0 0],"[0.53, 0.48]"
418,7990,0,6,[1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0],"[0.43, 0.58]"
419,7991,0,6,[0 0 0 0 0 0 1 1 0 0 1 1 1 1],"[0.34, 0.67]"
420,7992,0,6,[1 1 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1],"[0.41, 0.6]"
421,7993,0,6,[0 0 0 0 0 0 1 1 1 0 1 1 1 1],"[0.58, 0.43]"
422,7994,0,3,[1 1 0 1 1 0 0 0 0 1 1 0 0 1 1],"[0.24, 0.77]"
423,7995,0,5,[1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 0],"[0.61, 0.4]"
424,7996,0,5,[1 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0],"[0.32, 0.69]"
425,7997,0,6,[0 0 0 0 0 1 0 0 0 1 1 0 1 1 1],"[0.63, 0.38]"
426,7998,0,6,[0 0 1 0 0 1 0 0 0 1 0 0 1 1],"[0.64, 0.37]"
427,7999,0,5,[0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0],"[0.39, 0.62]"
428,8000,0,5,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.48, 0.53]"
429,8001,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.49, 0.52]"
430,8002,0,5,[1 1 0 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1],"[0.24, 0.77]"
431,8003,0,5,[0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1],"[0.61, 0.4]"
432,8004,0,3,[0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0],"[0.53, 0.48]"
433,8005,0,3,[0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0],"[0.55, 0.46]"
434,8006,0,6,[1 1 0 0 1 1 0 0 1 1 1 0 1 1 0],"[0.52, 0.49]"
435,8007,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.46, 0.55]"
436,8008,0,5,[1 0 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.78, 0.23]"
437,8009,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.63, 0.38]"
438,8010,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 1],"[0.63, 0.38]"
439,8934,0,4,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1],"[0.15, 0.86]"
440,8935,0,6,[0 0 1 0 0 1 0 0 0 1 1 1 0 0],"[0.53, 0.48]"
441,8936,0,3,[0 0 0 0 0 1 1 1 1 0 1 1 1 0],"[0.33, 0.68]"
442,8937,0,6,[1 1 0 0 1 0 0 1 1],"[0.67, 0.34]"
443,8938,0,6,[0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 1 1],"[0.58, 0.43]"
444,8982,0,3,[0 0 0 0 1 0 0 0 1 0 0 1 1 1 1],"[0.62, 0.39]"
445,8983,0,6,[1 1 0 0 1 1 1 0 0 0 0 0 0 0],"[0.3, 0.71]"
446,8984,0,6,[0 0 1 1 0 1 1 0 0],"[0.48, 0.53]"
447,9048,0,5,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.24, 0.77]"
448,9049,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.59, 0.42]"
449,9050,0,4,[1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.53, 0.48]"
450,9051,0,6,[0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1],"[0.72, 0.29]"
451,9052,0,6,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.5, 0.51]"
452,9053,0,6,[1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1],"[0.41, 0.6]"
453,9054,0,5,[0 1 1 0 0 1 1 0 0 1 1 1 0 1 1 1 1],"[0.43, 0.58]"
454,9055,0,6,[0 1 0 0 1 1 0 0 1 1 0 0 1 1 0 1],"[0.86, 0.15]"
455,9238,0,4,[1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0],"[0.29, 0.72]"
456,9239,0,5,[0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],"[0.66, 0.35]"
457,9240,0,5,[1 1 1 1 0 0 0 0 0 0 0 0],"[0.54, 0.47]"
458,9241,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],"[0.28, 0.73]"
459,9242,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.6, 0.41]"
460,9243,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1],"[0.7, 0.31]"
461,9244,0,5,[1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.71, 0.3]"
462,9245,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.37, 0.64]"
463,9246,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.37, 0.64]"
464,9247,0,5,[0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1],"[0.63, 0.38]"
465,9248,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],"[0.39, 0.62]"
466,9249,0,5,[0 0 0 0 0 0 0 0 1 0 0 1 1 1],"[0.37, 0.64]"
467,9250,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.56, 0.45]"
468,9251,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0],"[0.58, 0.43]"
469,9252,0,5,[0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1],"[0.49, 0.52]"
470,9253,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.67, 0.34]"
471,9254,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.49, 0.52]"
472,9255,0,6,[0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1],"[0.4, 0.61]"
473,9256,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],"[0.7, 0.31]"
474,9257,0,6,[1 0 0 1 1 0 0 1 0 0 0 0 0],"[0.39, 0.62]"
475,9258,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.52, 0.49]"
476,9259,0,6,[0 0 0 0 0 0 0 1 1 1 1 0 1 1],"[0.56, 0.45]"
477,9260,0,6,[0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.41, 0.6]"
478,9261,0,5,[0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.32, 0.69]"
479,9262,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.54, 0.47]"
480,9263,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.63, 0.38]"
481,9264,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.54, 0.47]"
482,9265,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.32, 0.69]"
483,9266,0,6,[0 0 0 0 1 1 0 0 1 1 1 0 1 1 0 0],"[0.61, 0.4]"
484,9267,0,6,[0 0 0 0 1 1 0 0 1 1 0 0 1 1],"[0.42, 0.59]"
485,9268,0,6,[1 1 1 1 1 1 1 1 1 0 1 1 0 0 0],"[0.71, 0.3]"
486,9269,0,6,[0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.61, 0.4]"
487,9270,0,5,[1 1 1 1 0 0 1 1 0 0 0 0 0 0 0],"[0.49, 0.52]"
488,9271,0,4,[1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],"[0.64, 0.37]"
489,9272,0,5,[1 1 0 1 1 0 0 0 0 0 0 0 0 1 1],"[0.48, 0.53]"
490,9273,0,5,[0 0 0 0 0 0 0 0 0 0 0 0 0 1],"[0.32, 0.69]"
491,9274,0,6,[0 0 0 0 1 0 0 0 1 1 0 1 1 1 0 1],"[0.39, 0.62]"
492,9275,0,6,[0 0 1 1 0 0 1 1 1 0 1 1 1 0 0 1],"[0.4, 0.61]"
493,9276,0,5,[1 0 0 0 1 0 0 0 1 0 1 1 0 0 1 1],"[0.33, 0.68]"
